SMILES,LIBRARY,ANTIBIOTIC_ACTIVITY
CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)NCCc1ccccc1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C,BROAD,0.366555517
CN(C)/C=C(\Sc1nnc(s1)N)C(=O)Nc1ccc(c(c1F)F)F,BROAD,0.270044754
CN(C)/C=C(\C(=O)c1ccc(cc1)Cl)c1nnnn1-c1ccc(cc1)Cl,BROAD,0.218884254
Clc1ccc(c(c1)Cl)-c1nnc(s1)NC(=O)C1CCCCC1,BROAD,0.209341662
OC[C@@H]1O[C@H](CC[C@H]1NC(=O)Nc1ccc(cc1)C(F)(F)F)CC(=O)NCCN1CCCC1,BROAD,0.213663247
CN(C)C(=O)C[C@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2Cc2ccc(cc2)C(F)(F)F)O1,BROAD,0.222645503
O[C@@H]1COC[C@@H]2O[C@@H](CC[C@H]2N(C1)C(=O)Nc1ccc(cc1)C(F)(F)F)CC(=O)NCCc1ccncc1,BROAD,0.291953887
CNC(=O)C[C@@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2Cc2ccc(cc2)C(F)(F)F)O1,BROAD,0.204346988
COCc1noc(c1-c1cccn2c(c(cc12)C(=O)O)CCCOc1cc(c(c(c1)C)Cl)C)C,BROAD,0.33682991
CC1(C)C[C@]2(C[C@@H](c3ccc(cc3)Cl)c3ccc(cc3O2)O)NC(=S)N1,BROAD,0.211052829
C[C@@H](O)[C@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@@H](N)CSSC[C@H](NC(=O)[C@H](CSSC[C@H](NC(=O)CNC1=O)C(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)O)NC(=O)[C@H](Cc1ccc(cc1)O)NC(=O)[C@H](CCC(=O)O)NC3=O)C(=O)N[C@@H](CC(=O)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N2,BROAD,0.219022787
FC(F)(F)c1cccc(c1)-n1ccc(n1)C(=O)N1CCOC[C@@H]1c1ncon1,BROAD,0.239546315
CSc1ccc(cc1F)NCc1nnc(o1)-c1cccc(c1)F,BROAD,0.210016926
COc1ccc(cc1NC(=O)N1CCS[C@@H](CC1)c1cc(ccc1F)F)Cl,BROAD,0.202190268
CS(=O)(=NS(=O)(=O)c1cccc2nsnc12)c1ccc(cc1)Cl,BROAD,0.211687192
OC[C@H]1O[C@H](CC[C@@H]1NC(=O)Nc1ccc(cc1)C(F)(F)F)CC(=O)N1CCCCC1,BROAD,0.216798618
O[C@@H]1COC[C@H]2O[C@@H](CC[C@@H]2N(C1)C(=O)Nc1ccc(c(c1)Cl)Cl)CC(=O)NCc1ccc(cc1)F,BROAD,0.222147184
CN(C)C(=O)C[C@@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2Cc2ccc(cc2)C(F)(F)F)O1,BROAD,0.219472786
OC(=O)COc1ccccc1/C=N/NC(=O)CSc1nnc(n1C1CCCCC1)-c1ccc(cc1)Cl,BROAD,0.205765183
COCCOCc1noc(c1-c1cccn2c(c(c(c12)Cl)C(=O)O)CCCOc1cccc2ccccc12)C,BROAD,0.263989025
Cc1nc(nc(c1C)N1CCc2nnc(n2CC1)[C@H]1CCCO1)C(F)(F)F,BROAD,0.202484683
C[C@H]1C[C@@H](O)CN1C1=C(Cl)C(=O)N(CCOc2ccc(cc2)Cl)N=C1,BROAD,0.224991509
Fc1ccc2n(nnc2c1)C1CCN(CC1)C(=O)Nc1ccc(cc1)Cl,BROAD,0.239304111
CCNC(=O)Nc1cn[nH]c1[C@H]1CCCN(C1)c1nc(cs1)C(F)(F)F,BROAD,0.24866801
Clc1cc(cc(c1)NC(=O)NC[C@]1(CCOC1)N1CCOCC1)Cl,BROAD,0.233980777
CCCN1C[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@H]1C,BROAD,0.739343928
COC(=O)C[C@@H]1CC[C@@H](NC(=O)Nc2ccc(cc2)C(F)(F)F)[C@H](CO)O1,BROAD,0.256645761
COC(=O)C[C@H]1CC[C@H](NC(=O)Nc2ccc(cc2)C(F)(F)F)[C@@H](CO)O1,BROAD,0.27415235
OC[C@H]1O[C@@H](CCNC(=O)CN2CCOCC2)CC[C@@H]1NC(=O)Nc1ccc(cc1)C(F)(F)F,BROAD,0.265842903
Cc1nn(c(c1/C=N/Nc1ccc(c(c1)C(=O)O)Cl)Cl)-c1ccccc1,BROAD,0.245555181
CN(C)C(=O)c1nc(oc1C)C1CCN(CC1)C(=O)Nc1ccccc1C(F)(F)F,BROAD,0.200308131
FC(F)(F)c1oc(cc1C(=O)N[C@H]1CCS(=O)(=O)C1)-c1ccc(cc1)Cl,BROAD,0.209142957
Clc1ccc(cc1Cl)-c1ccc(c(c1)Cl)Cl,BROAD,0.398265771
COc1ccc(cc1)-n1c(nnc1SCC(=O)O)CNc1cccc(c1)Cl,BROAD,0.248847397
COCc1nc(ncc1C(=O)O)N1CCN(CC1)c1ccccc1F,BROAD,0.284994606
Clc1ccc(cc1)CCNC(=O)c1ccc(o1)C[S@@](=O)c1ccc(cc1)Cl,BROAD,0.206775616
CC(=O)NC1=CC(=C[N+](=O)[O-])C=C1O,BROAD,0.202582102
CCC(=O)N[C@@H]1CC[C@H](CCNC(=O)Nc2ccc(cc2)C(F)(F)F)O[C@@H]1CO,BROAD,0.218591473
O[C@H]1COC[C@@H]2O[C@@H](CC[C@H]2N(C1)C(=O)Nc1ccc(c(c1)Cl)Cl)CC(=O)NCc1ccc(c(c1)Cl)Cl,BROAD,0.232313986
O[C@@H]1COC[C@@H]2O[C@@H](CC[C@H]2N(C1)C(=O)Nc1cc(cc(c1)Cl)Cl)CC(=O)NCC1CCCCC1,BROAD,0.21948711
CN(C)C(=O)C[C@@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2Cc2ccc(cc2)C(F)(F)F)O1,BROAD,0.215503703
Cc1nn(c(c1/C=N/Nc1cccc(c1)C(=O)O)Cl)-c1ccccc1Cl,BROAD,0.223236655
Cc1cc(c(o1)C)C(=O)N/N=C/c1ccc(o1)[N+](=O)[O-],BROAD,0.288389323
COc1ccccc1N1CCN(CC1)C1=C(Cl)C(=O)N(N=C1)C12C[C@H]3C[C@@H](CC(C3)(CC(=O)O)C2)C1,BROAD,0.208381116
COc1ccc(cc1Cl)NC(=O)Cn1nnc(n1)-c1ccccc1Cl,BROAD,0.229673962
Clc1ccc(cc1)C1(CC1)CNC(=O)c1ccccc1[C@H]1CCNC1,BROAD,0.205101508
CN1CCN(CC1)C[C@@H]1CN(C[C@@H]1CO)C(=O)c1cccc(c1)C(F)(F)F,BROAD,0.214356295
CC(C)(O)[C@H]1CCCN1C(=O)Nc1ccc(c(c1)Cl)[N+](=O)[O-],BROAD,0.225192237
CCCNC(=O)N(C1CCOCC1)C1CCN(CC1)C(=O)c1ccc(cc1)C(F)(F)F,BROAD,0.248647755
Cc1c(ccc2sc(nc12)N1CCN(CC1)C(=O)c1ccc(o1)[N+](=O)[O-])Cl,BROAD,0.328955576
Cc1ccc(c2sc(nc12)N1CCN(CC1)C(=O)c1ccc(o1)[N+](=O)[O-])Cl,BROAD,0.352620733
Cc1nn(c(c1Sc1nnc(n1C)C(F)(F)F)C)C(=O)c1ccc(cc1)Cl,BROAD,0.20938927
Cc1c(c(nn1CC(=O)Nc1cc(ccc1F)F)[N+](=O)[O-])Br,BROAD,0.264326186
CCn1c(nnc1-c1ccccc1F)SCC(=O)Nc1ccc(cc1Cl)Cl,BROAD,0.209648654
COCc1cn(nn1)CC[C@@H]1CC[C@@H](NC(=O)Nc2ccc(cc2)C(F)(F)F)[C@@H](CO)O1,BROAD,0.329071684
OC[C@@H]1O[C@H](CCNC(=O)CN2CCOCC2)CC[C@@H]1NC(=O)Nc1ccc(cc1)C(F)(F)F,BROAD,0.257105209
O[C@H]1COC[C@@H]2O[C@H](CC[C@H]2N(C1)C(=O)Nc1ccc(c(c1)Cl)Cl)CC(=O)NCc1ccc(cc1)Cl,BROAD,0.234031057
CCn1nc(c(c1C)/C=N/NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C,BROAD,0.223785535
CSc1ccccc1NC(=O)Cn1nc(c(c1C)Br)C(F)(F)F,BROAD,0.205666032
C[C@@H]1CN(CC[C@@]1(O)C1CCOCC1)C(=O)Nc1ccc(c(c1)Cl)Cl,BROAD,0.206172371
COc1ccc(cc1-n1nc(nc1C1CCCC1)C1CCOCC1)Cl,BROAD,0.208582599
OC(=O)[C@@H](NC(=O)CC12CC3CC(CC(C3)C2)C1)c1ccc(cc1)F,BROAD,0.263257273
FC(F)(F)c1ccc(cn1)NC(=O)[C@H]1CCCN(C1)c1ccc(nn1)Cl,BROAD,0.216636212
COc1cc(c(cc1NC(=O)N1[C@@H]2CC[C@H]1C[C@H](O)C2)Cl)Cl,BROAD,0.214894361
FC(F)(F)c1nnc(s1)NC(=O)NC[C@H]1COc2ccccc2O1,BROAD,0.201355319
Fc1ccccc1NC(=O)NC[C@H]1CN(C(=O)C1)c1ccc(cc1)Cl,BROAD,0.204089398
Cc1onc(c1CSc1nncn1C(C)(C)C)-c1c(cccc1Cl)Cl,BROAD,0.210786339
C[C@@]12CCC[C@](C)([C@@H]1CC[C@@]13C[C@H](CC[C@H]23)C(=C)C1)C(=O)O,BROAD,0.209425189
CCn1c(nnc1-c1ccccc1Cl)SCC(=O)Nc1ccc(cc1F)Br,BROAD,0.215666228
CS(=O)(=O)N(CC(=O)Nc1ccc(cc1)Br)c1ccc(cc1Cl)Cl,BROAD,0.217136569
Cc1ccc(c(c1)Cl)-c1nnc(n1C)SCC(=O)Nc1ccccc1Cl,BROAD,0.21077152
COCc1cn(nn1)CC[C@H]1CC[C@H](NC(=O)Nc2ccc(cc2)C(F)(F)F)[C@@H](CO)O1,BROAD,0.33889701
COCc1cn(nn1)CC[C@@H]1CC[C@@H](NC(=O)Nc2ccc(cc2)C(F)(F)F)[C@H](CO)O1,BROAD,0.326271428
CC(C)c1cn(nn1)CC[C@@H]1CC[C@@H](NC(=O)Nc2cc(cc(c2)Cl)Cl)[C@@H](CO)O1,BROAD,0.222167648
O[C@@H]1COC[C@@H]2O[C@@H](CC[C@H]2N(C1)C(=O)Nc1ccc(c(c1)Cl)Cl)CC(=O)NCc1ccc(cc1)Cl,BROAD,0.242254201
O[C@@H]1COC[C@H]2O[C@@H](CC[C@@H]2N(C1)C(=O)Nc1ccc(cc1)C(F)(F)F)CC(=O)NCCc1ccncc1,BROAD,0.298577535
Oc1ccc(cc1/C=N/NC(=O)Cn1cnc(n1)[N+](=O)[O-])Cl,BROAD,0.273730577
OC(=O)c1ccc(cc1)NC(=O)CSC1=Nc2sc3c(c2C(=O)N1c1ccc(cc1)Cl)CCC3,BROAD,0.238313289
CSc1nnc(s1)SCc1csc(n1)-c1ccc(cc1)C(F)(F)F,BROAD,0.262017021
COC/C(=C(/C(=O)C)c1cccn2c(c(cc12)C(=O)O)CCCOc1cccc2c1CCCC2)N,BROAD,0.202037298
Cn1nc(cc1-c1ccc(cc1)NC(=O)N[C@H]1CCSC1)C(F)(F)F,BROAD,0.220494427
OC(=O)CC[C@@H]1CN(CC[C@@H]1N1CCOCC1)c1ccnc2cc(ccc12)Cl,BROAD,0.242825476
COc1cc(c(c(c1OC)OC)Br)C(=O)Nc1cc(c(cc1Cl)C(=O)O)OC,BROAD,0.210194347
COCc1nc(cc(n1)[C@H]1C[C@H](N)C1)NCCOc1c(cccc1Cl)C,BROAD,0.205161932
C[C@H]1N(CCc2c1nnn2-c1ncc(cn1)F)C(=O)c1cccc(c1Cl)C(F)(F)F,BROAD,0.209351076
Fc1ccc(cc1)SCC(=O)NCCc1nc2c(c(n1)C(F)(F)F)COCC2,BROAD,0.222581299
Clc1cc(c(cc1Cl)NC(=O)CSc1nnnn1-c1ccccc1)Cl,BROAD,0.24576813
CN(C)c1ccc(cc1)[C@@H]1N2CCC[C@@H]2C(=O)N1c1ccc(c(c1)Cl)Cl,BROAD,0.204551677
COC(=O)C[C@@H]1CC[C@@H](NC(=O)Nc2ccc(cc2)C(F)(F)F)[C@@H](CO)O1,BROAD,0.259385004
OC[C@@H]1O[C@@H](CC[C@H]1NC(=O)Nc1ccc(cc1)C(F)(F)F)CC(=O)NCCN1CCCC1,BROAD,0.219642117
CN(C)CC(=O)N[C@@H]1CC[C@@H](CCNC(=O)Nc2ccc(cc2)C(F)(F)F)O[C@H]1CO,BROAD,0.307776268
CNC(=O)C[C@@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2C(=O)Nc2ccc(c(c2)Cl)Cl)O1,BROAD,0.252939248
CNC(=O)C[C@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2Cc2ccc(cc2)C(F)(F)F)O1,BROAD,0.206888967
Cc1scc(c1C)C(=O)N/N=C/c1ccc(o1)[N+](=O)[O-],BROAD,0.344624758
CO[C@@H](C)c1nc(cs1)CN1CCCN(CC1)CC(=O)Nc1ccc(c(c1)Cl)F,BROAD,0.245863531
[O-][N+](=O)c1ccc(s1)/C=C\1/C(=O)NC(=O)N(C1=O)c1ccc(cc1)Cl,BROAD,0.276897965
CC[C@H]1CCCCN1C(=O)c1nn2c(c1Cl)N[C@H](C[C@H]2C(F)(F)F)c1ccco1,BROAD,0.209227815
Clc1ccc(cc1)CCN1CC(=O)N([C@@H]2CS(=O)(=O)C[C@@H]21)c1cccc(c1)Cl,BROAD,0.209519132
OC(=O)c1c(c(nc2c3c(ccc12)CCCC3)Cc1ccc(cc1)Cl)O,BROAD,0.319837823
O/N=C/1\C(=O)Nc2c(c(ccc21)Cl)Cl,BROAD,0.243187871
OC(=O)c1ccccc1C(=O)n1c(nc2ccccc12)COc1ccc(cc1Cl)Cl,BROAD,0.226791671
Clc1ccc(c(c1)Cl)OCCCC(=O)NC1=CNC(=O)NC1=O,BROAD,0.232590349
CN(C)CC(=O)N[C@@H]1CC[C@@H](CCNC(=O)Nc2ccc(cc2)C(F)(F)F)O[C@@H]1CO,BROAD,0.305684312
COCc1cn(nn1)CC[C@H]1CC[C@H](NC(=O)Nc2ccc(cc2)C(F)(F)F)[C@H](CO)O1,BROAD,0.335119645
CCOC(=O)N/N=C/c1ccc(s1)[N+](=O)[O-],BROAD,0.285862779
CCCCN1[C@@H]([C@@H](O)N(C1=O)c1nnc(s1)C(C)(C)C)c1ccc(c(c1)Cl)Cl,BROAD,0.275577752
Cc1ccc(cc1NC(=O)N1CCN(CC1)Cc1nc(oc1C)-c1cccc(c1)Cl)Cl,BROAD,0.242480591
Cc1ccc2c(c(n3c2c1-c1c(nn(c1C[N+]1(CCOCC1)CC3)C)C)C(=O)O)CCCOc1cccc2ccccc12,BROAD,0.228139142
Fc1ccc(c(c1)F)NC(=O)N1CCC(CC1)n1cnc2cc(ccc12)F,BROAD,0.21837583
CC(=O)N[C@@]1(C)C[C@H](O[C@H](C1)c1cc(ccc1O)Cl)c1ccc(cc1)F,BROAD,0.24287897
Clc1ccc(cc1Cl)[C@@H]1C[C@H](NC(=O)C2CCCC2)[C@H]2CCCC[C@@H]2O1,BROAD,0.212920887
Oc1ccc(cc1NC(=O)C1CCN(CC1)C(=O)[C@H]1C[C@@H]1C1CCC1)Cl,BROAD,0.221350126
Fc1ccc(cc1)S(=O)(=O)N([C@H]1CCS(=O)(=O)C1)S(=O)(=O)c1ccc(cc1)Cl,BROAD,0.231059036
Clc1ccc(cc1Cl)NC(=O)CS[C@H]1CC(=O)N(C1=O)c1ccc(cc1)Br,BROAD,0.216441748
CC(C)c1cn(nn1)CC[C@H]1CC[C@H](NC(=O)Nc2cc(cc(c2)Cl)Cl)[C@H](CO)O1,BROAD,0.22363196
O[C@H]1COC[C@@H]2O[C@H](CC[C@H]2N(C1)C(=O)Nc1ccc(c(c1)Cl)Cl)CC(=O)NCc1ccc(c(c1)Cl)Cl,BROAD,0.222790046
CNC(=O)C[C@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2C(=O)Nc2ccc(c(c2)Cl)Cl)O1,BROAD,0.266819572
C/C(=N\NC(=O)c1ccc(c(c1)Cl)Cl)Cn1nnc(n1)[N+](=O)[O-],BROAD,0.361201888
C[C@@H]1C[C@H](C)CN(CCCNC(=O)C2CCN(CC2)Cc2nc(oc2C)-c2ccc(cc2)Cl)C1,BROAD,0.204887996
COc1cc(ccc1C(=O)N1CC(F)(F)C[C@H]1c1nnc(o1)C)Cl,BROAD,0.2026931
C[C@@H]1CN(C[C@H](C)O1)C(=O)CSc1nc(cc(n1)C(F)(F)F)-c1ccco1,BROAD,0.205759157
OC(=O)c1ccc(cc1)[C@@H](Nc1ccccn1)c1cc(c2cccnc2c1O)Cl,BROAD,0.274766497
Clc1ccc(c(c1)Cl)OCC(=O)NC1=CNC(=O)NC1=O,BROAD,0.236743551
COc1ccc(cc1NC(=O)[C@@H](C)n1nc(c(c1C)[N+](=O)[O-])C)Cl,BROAD,0.200476301
COC(=O)C[C@@H]1CC[C@H](NC(=O)Nc2ccc(cc2)C(F)(F)F)[C@H](CO)O1,BROAD,0.260282214
OC[C@H]1O[C@H](CC[C@H]1NC(=O)Nc1ccc(cc1)C(F)(F)F)CC(=O)NCCN1CCCC1,BROAD,0.215509249
OC[C@@H]1O[C@@H](CC[C@@H]1NC(=O)Nc1ccc(cc1)C(F)(F)F)CC(=O)NCCN1CCCC1,BROAD,0.223376055
OC[C@H]1O[C@@H](CCNC(=O)c2cc(cc(c2)Cl)Cl)CC[C@@H]1NC(=O)Nc1ccc(cc1)Cl,BROAD,0.201699957
O[C@@H]1COC[C@H]2O[C@@H](CC[C@@H]2N(C1)C(=O)Nc1ccc(cc1)C(F)(F)F)CC(=O)NCC1CC1,BROAD,0.26116049
O[C@H]1COC[C@H]2O[C@H](CC[C@@H]2N(C1)C(=O)Nc1ccc(c(c1)Cl)Cl)CC(=O)NCc1ccc(c(c1)Cl)Cl,BROAD,0.229003982
Fc1ccc(cc1NC(=O)[C@H]1CCCN(C1)c1nnc(s1)-n1cccc1)Cl,BROAD,0.239652871
FC(F)(F)c1cccc(c1)Oc1ncccc1CNC(=O)Cc1nn[nH]n1,BROAD,0.216358818
OCCCN1CC2=C([C@@H](NC(=O)N2)c2ccc(c(c2)Cl)Cl)C1=O,BROAD,0.21110036
Fc1ccc(cc1)[C@H]1C[C@@H](n2nc(c(c2N1)Cl)C(=O)N1CCCCCC1)C(F)(F)F,BROAD,0.223936083
C[C@@H](NC(=O)N1[C@@H]2CC[C@H]1C[C@H](O)C2)c1ccc(cc1)C(F)(F)F,BROAD,0.210979025
CCCCN1[C@@H](C(=O)N(C1=O)c1nnc(s1)C(C)(C)C)c1ccc(c(c1)Cl)Cl,BROAD,0.243285655
OC[C@@H](NC(=O)C(Cl)Cl)[C@@H](O)c1ccc(cc1)[N+](=O)[O-],BROAD,0.294002116
CC1=C([C@@H](NC(=O)N1)c1cc(ccc1OCC(=O)O)Br)C(=O)Nc1cccc(c1)Cl,BROAD,0.230452291
CCN1CCN(CC1)[C@@H](C1Sc2nc(nn2C1=O)C)c1ccc(c(c1)F)F,BROAD,0.234766269
OC[C@@H]1O[C@@H](CCNC(=O)CN2CCOCC2)CC[C@@H]1NC(=O)Nc1ccc(cc1)C(F)(F)F,BROAD,0.262790234
COCc1cn(nn1)CC[C@@H]1CC[C@H](NC(=O)Nc2ccc(cc2)C(F)(F)F)[C@H](CO)O1,BROAD,0.33001829
O[C@H]1COC[C@H]2O[C@H](CC[C@@H]2N(C1)C(=O)Nc1ccc(c(c1)Cl)Cl)CC(=O)NCc1ccc(cc1)Cl,BROAD,0.239531344
O[C@@H]1COC[C@H]2O[C@H](CC[C@@H]2N(C1)C(=O)Nc1ccc(cc1)C(F)(F)F)CC(=O)NCC1CC1,BROAD,0.253552949
O[C@@H]1COC[C@@H]2O[C@H](CC[C@H]2N(C1)C(=O)Nc1cc(cc(c1)Cl)Cl)CC(=O)NCC1CC1,BROAD,0.233196984
O[C@H]1COC[C@H]2O[C@@H](CC[C@@H]2N(C1)C(=O)Nc1ccc(c(c1)Cl)Cl)CC(=O)NCc1ccc(c(c1)Cl)Cl,BROAD,0.240108699
CCOC(=O)C1=C(C)N=C2S/C(=C/c3cc(c(c(c3)OC)OCC(=O)O)Cl)C(=O)N2[C@@H]1c1ccccc1Cl,BROAD,0.225764134
OC(=O)[C@H]1CCc2sc3c(c21)C(=O)N(C(=N3)SCc1ccc(cc1)Cl)c1ccccc1,BROAD,0.203350801
CCNC(=O)C[C@@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2C(=O)Nc2ccc(cc2)C(F)(F)F)O1,BROAD,0.346751526
CC[C@H]1CCCCN1C(=O)c1nn2c(c1Cl)N[C@H](C[C@H]2C(F)(F)F)c1ccccc1,BROAD,0.200281176
FC(F)(F)c1cccc(c1)[C@@H](NC(=O)[C@@H]1CCCO1)c1nnc[nH]1,BROAD,0.220573229
Cc1cc(ccn1)N1CCCN(CC1)C(=O)Nc1nnc(s1)C(F)(F)F,BROAD,0.280998546
OC(=O)CCCN1CCC[C@H]1COc1ccc(cc1)Oc1ccc(cc1)Cl,BROAD,0.254149152
C1(C(O)=O)=CN(CC)C2=C(C=C(C(N3CCN(CC3)C(=S)NC3=CC=CC=C3F)=C2)F)C1=O,MCULE,0.40738636
CC1N(C2C=CC(F)=C(Cl)C=2)N=NC=1C(NCC1(C(=O)O)CCOCC1)=O,MCULE,0.40916293
CC1N(C2C=CC(F)=C(Cl)C=2)N=NC=1C(NC1(CCOCC1)CC(=O)O)=O,MCULE,0.44066453
CC1N(C2C=CC(F)=C(Cl)C=2)N=NC=1C(N(C1CCOCC1)CC(=O)O)=O,MCULE,0.42897672
C1(=CC=C(C(=O)NC2=NN=CS2)O1)N(=O)=O,MCULE,0.47320579
COCC(C(F)(F)F)(NC(NC1=C(C)N(C2CCOCC2)N=C1)=O)C,MCULE,0.40084327
N(=O)(=O)C1=CC=C(C=C1SSC1=CC(=CC=C1N(=O)=O)C(O)=O)C(O)=O,MCULE,0.47337011
C1(CSSC)=CC=CO1,MCULE,0.51606861
N12C(C(O)=O)C(SC1C(NC(=O)NC1=CC=CC=C1)C2=O)(C)C,MCULE,0.66629862
N12C(C(O)=O)C(SC1C(NC(=O)NC1=CC=CC3=CC=CC=C13)C2=O)(C)C,MCULE,0.68672356
N12C(C(O)=O)C(SC1C(NC(=O)NC1CCCCC1)C2=O)(C)C,MCULE,0.6711964
N1(C2=CC=C(C(C(O)=O)=C2)Cl)N=NN=C1SCC1=CC=CC=C1F,MCULE,0.42976586
N1(C2=CC=C(C=C2)F)C(=O)C(CC1=O)SC1N=CC=CC=1C(O)=O,MCULE,0.43864811
N1(C2C=CC(=CC=2Br)C)C(=O)C(CC1=O)SC1N=CC=CC=1C(O)=O,MCULE,0.45403267
N1(C2C=CC=C(Cl)C=2C)C(=O)C(CC1=O)SC1C=CC=CC=1C(O)=O,MCULE,0.40454181
N1(C2C=CC=C(Cl)C=2Cl)C(=O)C(CC1=O)SC1N=CC=CC=1C(O)=O,MCULE,0.52884801
N1(C(=O)C(CC1=O)SC1N=CC=CC=1C(O)=O)C1C=CC(=CC=1N(=O)=O)Cl,MCULE,0.44644985
N1(C2C=CC=C(Cl)C=2C)C(=O)C(CC1=O)SC1N=CC=CC=1C(O)=O,MCULE,0.50094145
N1(C2C=CC(=CC=2Cl)Cl)C(=O)C(CC1=O)SC1N=CC=CC=1C(O)=O,MCULE,0.54513521
N1(C2C=CC=CC=2Cl)C(=O)C(CC1=O)SC1N=CC=CC=1C(O)=O,MCULE,0.41086522
C1(C(SC)=[S+]SC=1SC)C1C=CC=CC=1,MCULE,0.49499079
N12C(C(O)=O)=C(C)CS[C@]1([H])[C@@H](C2=O)NC(=O)[C@H](N)C1=CC=CC=C1,MCULE,0.48965796
OC(C1=CN=C(N2CCN(C(C3C(C4=C(F)C(F)=CC=C4)C3)=O)CC2)C=C1)=O,MCULE,0.42503467
CN(C(C1OC(N(=O)=O)=CC=1)=O)C1CNCC1,MCULE,0.43230351
CON=C(C1N=C(N)SC=1)C(N[C@@H]1C(=O)N2[C@@H]1SCC(CSC1N(C)N=NN=1)=C2C(O)=O)=O,MCULE,0.71520482
COCC1(C(=O)O)CN(C(C2N=NN(C3C=CC=C(Cl)C=3F)C=2)=O)CC1,MCULE,0.40012882
[Na+].N12C(C(=O)[O-])=C(CSC3N(C)N=C(C(=O)N=3)O)CSC1C(C2=O)NC(=O)C(=NOC)C1=CSC(N)=N1,MCULE,0.72565145
N1(C2C=CC(=CC=2)Cl)C(=O)C(CC1=O)SC1N=CC=CC=1C(O)=O,MCULE,0.45446193
N1(C2=CC=CC(Br)=C2)C(=O)C(CC1=O)SC1N=CC=CC=1C(O)=O,MCULE,0.40251199
N1(C2=CC=C(C(Cl)=C2)C)C(=O)C(CC1=O)SC1N=CC=CC=1C(O)=O,MCULE,0.49549936
[H][C@@]12CCCN[C@]1([H])CN(C1C(F)=CC3C(C(C(=O)O)=CN(C4CC4)C=3C=1OC)=O)C2,MCULE,0.5820744
O=C(O)C1=C(CS[C@@]2([C@@](C(=O)N12)(NC(=O)C1S/C(=C(\C(=O)N)/C(=O)O)/S1)OC)[H])CSC1N(C)N=NN=1,MCULE,0.77486528
C[N+]1C=CN(C[C@]2([C@@H](N3C(=O)C[C@@]3([H])S2(=O)=O)C(=O)[O-])C)N=1,MCULE,0.66181114
CS(=O)(O)=O.O=C(O)C1C(=O)C2C=C(C(=NC=2N(C2C(F)=CC(F)=CC=2)C=1)N1C[C@@]2([H])[C@@](C2NC(=O)[C@H](C)NC(=O)[C@H](C)N)([H])C1)F,MCULE,0.43537661
[Na+].O=C([O-])[C@@H]1N2C(=O)[C@@H](NC(=O)[C@@H](C3C=CC=CC=3)NC(=O)N3C(=O)NCC3)[C@@]2([H])SC1(C)C,MCULE,0.81691147
CC1CS[C@@H]2[C@H](NC([C@H](N)C3C=CC(O)=CC=3)=O)C(=O)N2C=1C(O)=O,MCULE,0.60293347
CC(OCC1CSC2C(NC(C(N)C3C=CC=CC=3)=O)C(=O)N2C=1C(O)=O)=O,MCULE,0.51744139
O=C(O)C1=C(CS[C@@]2([C@@H](C(=O)N12)NC(=O)C(C1C=CC(O)=CC=1)N)[H])CSC1N=NNC=1,MCULE,0.6845452
CC1SC(SCC2CS[C@@H]3[C@H](NC(CN4N=NN=C4)=O)C(=O)N3C=2C([O-])=O)=NN=1.[Na+],MCULE,0.88546638
C(N1CCN(C(N[C@H]([C@@H](O)C)C(N[C@]2(OC)C(=O)N3[C@@H]2SCC(CSC2N(C)N=NN=2)=C3C(O)=O)=O)=O)C(=O)C1=O)C,MCULE,0.64103453
O=C(N[C@@]1(C(=O)N2C(C(=O)[O-])=C(CSC3N(C)N=NN=3)CS[C@H]12)OC)[C@H](NC(=O)N1C(=O)C(=O)N(CC)CC1)[C@@H](O)C.[Na+],MCULE,0.77738771
NC1=NC(/C(=N/OC)/C(N[C@@H]2C(=O)N3[C@@H]2SCC(C[N+]2(C)CCCC2)=C3C([O-])=O)=O)=CS1,MCULE,0.6207968
OC1=CC=C(C(=O)NCC[N+]2(CC3CS[C@@]4([H])N(C(=O)[C@H]4NC(=O)/C(=N\OC(C)(C)C(=O)O)/C4N=C(N)SC=4)C=3C(=O)[O-])CCCC2)C(Cl)=C1O,MCULE,0.58554952
